source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,noteworthy_env_cond,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample
EMOBON_VB_Wa_427,EMO BON VB 221129 Wa 20µm (1),EMOBON metagenome water sample from station VB collected on 2022-11-29 size fraction 53um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-11-29,VB_Wa_221129,Louis Caray--Counil,0009-0005-6071-1697,no_tide,0-50,,1,3534.0,fi,53.0,,20.0,,53µm WP2 net,WaSOP 2,bleach,2022-11-29,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_428,EMO BON VB 221129 Wa 20µm (2),EMOBON metagenome water sample from station VB collected on 2022-11-29 size fraction 53um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-11-29,VB_Wa_221129,Louis Caray--Counil,0009-0005-6071-1698,no_tide,0-50,,2,3534.0,fi,53.0,,20.0,,53µm WP2 net,WaSOP 2,bleach,2022-11-29,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_429,EMO BON VB 221129 Wa 20µm (3),EMOBON metagenome water sample from station VB collected on 2022-11-29 size fraction 53um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-11-29,VB_Wa_221129,Louis Caray--Counil,0009-0005-6071-1699,no_tide,0-50,,3,3534.0,fi,53.0,,20.0,,53µm WP2 net,WaSOP 2,bleach,2022-11-29,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_430,EMO BON VB 221129 Wa 20µm (4),EMOBON metagenome water sample from station VB collected on 2022-11-29 size fraction 53um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-11-29,VB_Wa_221129,Louis Caray--Counil,0009-0005-6071-1700,no_tide,0-50,,4,3534.0,fi,53.0,,20.0,,53µm WP2 net,WaSOP 2,bleach,2022-11-29,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_441,EMO BON VB 221209 Wa 20µm (1),EMOBON metagenome water sample from station VB collected on 2022-12-09 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-12-09,VB_Wa_221209,Louis Caray--Counil,0009-0005-6071-1711,no_tide,0-50,,1,3534.0,fi,20.0,10.0,20.0,,20µm WP2 net,WaSOP 2,bleach,2022-12-09,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_442,EMO BON VB 221209 Wa 20µm (2),EMOBON metagenome water sample from station VB collected on 2022-12-09 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-12-09,VB_Wa_221209,Louis Caray--Counil,0009-0005-6071-1712,no_tide,0-50,,2,3534.0,fi,20.0,10.0,20.0,,20µm WP2 net,WaSOP 2,bleach,2022-12-09,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_443,EMO BON VB 221209 Wa 20µm (3),EMOBON metagenome water sample from station VB collected on 2022-12-09 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-12-09,VB_Wa_221209,Louis Caray--Counil,0009-0005-6071-1713,no_tide,0-50,,3,3534.0,fi,20.0,10.0,20.0,,20µm WP2 net,WaSOP 2,bleach,2022-12-09,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_444,EMO BON VB 221209 Wa 20µm (4),EMOBON metagenome water sample from station VB collected on 2022-12-09 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-12-09,VB_Wa_221209,Louis Caray--Counil,0009-0005-6071-1714,no_tide,0-50,,4,3534.0,fi,20.0,10.0,20.0,,20µm WP2 net,WaSOP 2,bleach,2022-12-09,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_446,EMO BON VB 221209 Wa 200µm (1),EMOBON metagenome water sample from station VB collected on 2022-12-09 size fraction 10-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-12-09,VB_Wa_221209,Louis Caray--Counil,0009-0005-6071-1716,no_tide,0-75,,1,18750.0,fi,,10.0,200.0,,200µm WP2 net,WaSOP 3,bleach,2022-12-09,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_447,EMO BON VB 221209 Wa 200µm (2),EMOBON metagenome water sample from station VB collected on 2022-12-09 size fraction 10-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-12-09,VB_Wa_221209,Louis Caray--Counil,0009-0005-6071-1717,no_tide,0-75,,2,18750.0,fi,,10.0,200.0,,200µm WP2 net,WaSOP 3,bleach,2022-12-09,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_448,EMO BON VB 221209 Wa 200µm (3),EMOBON metagenome water sample from station VB collected on 2022-12-09 size fraction 10-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-12-09,VB_Wa_221209,Louis Caray--Counil,0009-0005-6071-1718,no_tide,0-75,,3,18750.0,fi,,10.0,200.0,,200µm WP2 net,WaSOP 3,bleach,2022-12-09,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_449,EMO BON VB 221209 Wa 200µm (4),EMOBON metagenome water sample from station VB collected on 2022-12-09 size fraction 10-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-12-09,VB_Wa_221209,Louis Caray--Counil,0009-0005-6071-1719,no_tide,0-75,,4,18750.0,fi,,10.0,200.0,,200µm WP2 net,WaSOP 3,bleach,2022-12-09,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
EMOBON_VB_Wa_455,EMO BON VB 230103 Wa 20µm (1),EMOBON metagenome water sample from station VB collected on 2023-01-03 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2023-01-03,VB_Wa_230103,Louis Caray--Counil,0009-0005-6071-1725,no_tide,0-50,,1,3534.0,fi,20.0,10.0,20.0,,20µm WP2 net,WaSOP 2,bleach,2023-01-03,-80°C galeriens 1st shelf left,-80,Louis Caray--Counil,,Cecile Fauvelot,0000-0003-0806-1222,,,,,,,,,
